colecao	est_docs	ano_amostra	tem_muni	pistas	variavel_amostra
3402	10896	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12
3403	11096	2006	sim	Empresas / ocupacao	Pessoal ocupado em estabelecimentos agropecuários em 31/12 com laço de parentesco com o produtor
3406	4412	2006	sim		Valor da produção
3407	6473	2006	sim		Valor da produção
3408	14204	2006	sim		Área cortada de espécies da silvicultura
3409	3677	2006	sim		Valor da produção
3410	11140	2006	sim		Número de estabelecimentos agropecuários
3411	10846	2006	sim		Valor da produção
3412	5014	2006	sim		Valor da produção
3413	9131	2006	sim		Número de pés existentes nos estabelecimentos agropecuários com até 50 pés existentes em 31/12
3414	31218	2006	sim		Valor da produção dos estabelecimentos agropecuários com mais de 50 pés existentes em 31/12
342	22102	1999	sim		Nascidos vivos ocorridos no ano
3421	32328	2016	sim	Empresas / ocupacao	Número de unidades locais
3422	5565	2010	sim		Pessoas ocupadas na semana de referência, que trabalhavam fora do domicílio e retornavam para seu domicílio diariamente
3424	5565	2010	sim		Domicílios particulares permanentes
3425	5565	2010	sim	Populacao	População residente
3426	5565	2010	sim	Populacao	População residente
3427	5565	2010	sim		Pessoas de 5 anos ou mais de idade
3428	5565	2010	sim	Populacao	População residente
3429	5565	2010	sim		Pessoas de 15 anos ou mais de idade
343	20207	1999	sim		Nascidos vivos ocorridos no ano
3430	5565	2010	sim		Pessoas de 10 anos ou mais de idade
3431	5565	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3432	5565	2010	sim		Pessoas de 10 anos ou mais de idade
3433	5565	2010	sim		Pessoas de 5 anos ou mais de idade
3434	5565	2010	sim	Populacao	População residente
3435	291	2011	sim		Número de estabelecimentos de hospedagem
3436	291	2011	sim		Número de estabelecimentos de hospedagem
3440	231	2011	sim		Número de hotéis
3441	961	2011	sim		Número de estabelecimentos de hospedagem
3442	44369	2006	sim		Número de estabelecimentos agropecuários que produziram leite de vaca
3443	2235	2006	sim		Número de estabelecimentos agropecuários que produziram leite de búfala
3445	3712	2006	sim		Número de estabelecimentos agropecuários que compraram ovos de galinhas para incubação no ano
3446	37026	2006	sim		Número de estabelecimentos agropecuários que produziram ovos de galinhas
3447	1916	2006	sim		Número de estabelecimentos agropecuários que produziram ovos de ovos outras aves no ano
3448	6840	2006	sim		Número de estabelecimentos agropecuários com caixas de colmeias na data de referência
3449	16710	2006	sim		Número de estabelecimentos agropecuários com apicultura
345	4	1987	sim		Pessoas moradoras
3450	375	2011	sim		Número de estabelecimentos de hospedagem
3451	16695	2010	sim		Domicílios particulares permanentes
3457	5565	2010	sim		Pessoas de 25 anos ou mais de idade
3458	5565	2010	sim		Pessoas de 10 anos ou mais de idade, exclusive as cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)
3459	5565	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
346	4	1987	sim		Pessoas moradoras com 5 anos ou mais de idade que frequentam escola
3460	5565	2010	sim		Pessoas de 15 anos ou mais de idade
3461	5565	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3462	5565	2010	sim	Populacao	Pessoas residentes em domicílios particulares, exclusive as cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)
3484	5565	2010	sim		Pessoas de 10 anos ou mais de idade que viviam em união conjugal
3485	5565	2010	sim	Populacao	Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares
3486	5565	2010	sim	Populacao	Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente
3487	5565	2010	sim		Pessoas de 10 anos ou mais de idade que viviam em união conjugal
3488	5565	2010	sim		Pessoas de 10 anos ou mais de idade que viviam em união conjugal
3489	5565	2010	sim	Populacao	Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, que viviam em união conjugal , cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente
349	5564	2008	sim		Municípios que participam de consórcio intermunicipal/interfederativo
3490	38955	2010	sim	Populacao	Mulheres de 10 anos ou mais de idade residentes em domicílios particulares, exceto as cuja condição no domicílio era pensionista, empregada doméstica ou parente do(a) empregado(a) doméstico(a)
3491	5565	2010	sim	Populacao	Mulheres de 10 anos ou mais de idade, residentes em domicílios particulares, que tiveram filhos nascidos vivos, exceto as cuja condição no domicílio era pensionista, empregada doméstica ou parente do(a) empregado(a)
3492	5565	2010	sim	Populacao	Mulheres de 10 anos ou mais de idade, residentes em domicílios particulares, que tiveram filhos nascidos vivos, exceto as cuja condição no domicílio era pensionista, empregada doméstica ou parente do(a) empregado(a)
3493	5565	2010	sim	Populacao	Filhos tidos nascidos vivos pelas mulheres de 10 anos ou mais de idade residentes em domicílios particulares, exceto os das mulheres cuja condição no domicílio era pensionista, empregada ou parente do(a) empregado(a) doméstico(a)
3494	5565	2010	sim	Populacao	Filhos tidos nascidos vivos pelas mulheres de 10 anos ou mais de idade residentes em domicílios particulares, exceto os das mulheres cuja condição no domicílio era pensionista, empregada ou parente do(a) empregado(a) doméstico(a)
3495	5563	2010	sim	Populacao	Unidades domésticas residentes em domicílios particulares
3496	5565	2010	sim	Populacao	Pessoas de 10 anos ou mais de idade, residentes em domicílios particulares, que viviam em união conjugal
3497	22260	2010	sim		Domicílios particulares permanentes
3498	5565	2010	sim		Domicílios particulares permanentes
3499	11130	2010	sim		Domicílios particulares permanentes
350	19463	1999	sim		Número de casamentos entre cônjuges masculino e feminino
3500	108	2006	sim	Empresas / ocupacao	Número de unidades locais das fundações privadas e associações sem fins lucrativos
3501	108	2006	sim	Empresas / ocupacao	Número de unidades locais das entidades sem fins lucrativos
3502	5565	2010	sim		Domicílios particulares permanentes
3503	5565	2010	sim		Domicílios particulares permanentes
3504	5565	2010	sim		Domicílios particulares permanentes
3505	5565	2010	sim		Domicílios particulares permanentes
3506	5445	2010	sim		Domicílios particulares permanentes
3507	5545	2010	sim		Domicílios particulares permanentes
3508	5505	2010	sim		Domicílios particulares permanentes
3509	504	2006	sim	Empresas / ocupacao	Número de unidades locais das entidades sem fins lucrativos
351	19421	1999	sim		Número de casamentos entre cônjuges masculino e feminino solteiros
3510	12768	2006	sim	Empresas / ocupacao	Número de unidades locais das fundações privadas e associações sem fins lucrativos
3511	5146	2010	sim		Domicilios particulares permanentes alugados
3512	567	2006	sim	Empresas / ocupacao	Número de unidades locais das fundações privadas e associações sem fins lucrativos
3513	10930	2010	sim		Domicílios particulares permanentes
3514	10930	2010	sim	Renda / rendimento	Valor do rendimento nominal médio mensal dos domicílios particulares permanentes
3515	10290	2010	sim		Domicílios particulares permanentes
3516	5565	2010	sim		Domicílios particulares permanentes
3517	5563	2010	sim	Populacao	Famílias únicas e conviventes principais residentes em domicílios particulares
3518	5563	2010	sim	Populacao	Pessoas em famílias únicas e conviventes principais residentes em domicílios particulares
3519	5563	2010	sim	Populacao	Famílias únicas e conviventes principais residentes em domicílios particulares, exceto as pessoas cuja condição na família era pensionista, empregada doméstica ou parente do(a) empregado(a) doméstico(a)
3520	5563	2010	sim	Populacao	Famílias conviventes residentes em domicílios particulares
3521	5563	2010	sim	Populacao	Pessoas em famílias únicas e conviventes principais residentes em domicílios particulares
3522	5563	2010	sim	Populacao	Pessoas de 10 anos ou mais de idade, em famílias únicas e conviventes principais, residentes em domicílios particulares
3523	5563	2010	sim	Populacao	Famílias únicas e conviventes principais, com responsável e cônjuge ou companheiro(a), residentes em domicílios particulares
3524	5565	2010	sim		Domicilios particulares permanentes alugados
3525	22260	2010	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
3527	11130	2010	sim	Renda / rendimento	Valor do rendimento nominal médio mensal dos domicílios particulares permanentes
3528	5563	2010	sim		Total de famílias nas unidades domésticas com duas ou mais pessoas com parentesco
3530	22260	2010	sim		Domicílios particulares permanentes
3533	5565	2010	sim	Populacao	População residente
3534	22260	2010	sim	Renda / rendimento	Domicílios particulares permanentes com rendimento domiciliar
3535	5565	2010	sim	Populacao	Pessoas residentes em domicílios particulares, exclusive as cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)
3536	5565	2010	sim		Pessoas que frequentavam escola ou creche
3537	5565	2010	sim	Populacao	Pessoas residentes em domicílios particulares, que frequentavam escola ou creche, exclusive as cuja condição no domicílio era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)
3538	5565	2010	sim		Pessoas que frequentavam curso superior de graduação
3539	5565	2010	sim		Pessoas de 10 anos ou mais de idade
354	5564	2008	sim		Municípios com ocorrência de doenças associadas ao saneamento básico
3540	5565	2010	sim		Pessoas de 10 anos ou mais de idade
3541	5565	2010	sim	Populacao	Pessoas de 25 anos ou mais de idade, residentes em doimicílios particulares
3542	5565	2010	sim	Populacao	Pessoas de 15 anos ou mais de idade, residentes em domicílios particulares, exceto as pessoas cuja condição na família era pensionista, empregado(a) doméstico(a) ou parente do(a) empregado(a) doméstico(a)
3543	5565	2010	sim		Pessoas com pelo menos nível superior de graduação concluído
3544	5565	2010	sim	Populacao	População residente
3545	5565	2010	sim		Pessoas de 10 anos ou mais de idade, que frequentavam escola
3546	11130	2010	sim		Pessoas que frequentavam escola ou creche
3547	5565	2010	sim		Pessoas de 25 anos ou mais de idade
3549	16695	2010	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, com rendimento
3552	16695	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3556	5545	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3557	16695	2010	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, com rendimento do trabalho principal
3558	5545	2010	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
3559	16695	2010	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, com rendimento do trabalho principal
3560	5565	2010	sim		Pessoas de 10 anos ou mais de idade ocupadas na semana de referência
3561	16635	2010	sim	Renda / rendimento	Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência, com rendimento do trabalho principal
3562	16695	2010	sim		Domicílios particulares permanentes
3563	16395	2010	sim		Domicílios particulares permanentes
3569	5445	2010	sim		Pessoas de 10 anos ou mais de idade
3570	5405	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3571	5445	2010	sim		Domicílios particulares permanentes
3572	5485	2010	sim		Pessoas de 10 anos ou mais de idade
3573	5426	2010	sim		Pessoas de 10 anos ou mais de idade
3574	5345	2010	sim		Pessoas de 10 anos ou mais de idade
3575	16395	2010	sim		Pessoas moradoras em domicílios particulares permanentes, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente
3576	14658	2010	sim		Pessoas de 10 anos ou mais de idade
3577	16515	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3578	16695	2010	sim		Pessoas moradoras em domicílios particulares permanentes, cuja condição no domicílio não era pensionista, nem empregado(a) doméstico(a) ou seu parente
3579	5565	2010	sim		Pessoas de 10 anos ou mais de idade
3580	5565	2010	sim		Pessoas de 10 anos ou mais de idade
3581	5565	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3582	5465	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3583	5565	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3584	5565	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3585	5565	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3586	5545	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3587	5185	2010	sim		Pessoas de 10 anos ou mais de idade, empregadoras no trabalho principal da semana de referência
3588	5565	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
3589	5565	2010	sim		Pessoas de 10 anos ou mais de idade
3590	5565	2010	sim		Pessoas de 10 anos ou mais de idade, ocupadas na semana de referência
